"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"37371","aws data architect","United States","USD",56000,105000,"ai-jobs.net",NA,10,"Americas","United States","APIs, Architecture, Athena, AWS, Azure, Big Data, Consulting, Data governance, Data quality, Data warehouse, DevOps, Docker, DynamoDB, EC2, Engineering, ETL, Kafka, Kinesis, Lambda, Machine Learning, Microservices, NoSQL, Open Source, Perl, PySpark, Redshift, Snowflake, Creativity, Collaboration, Distributed computing, Database management, Data processing, API, C, Spark, Unix, Scripting"
"37423","computational scientist machine learning and computer vision","United States","USD",127000,172000,"ai-jobs.net","phd",NA,"Americas","United States","Architecture, Bayesian, Biology, Computer Science, Computer Vision, Deep Learning, Generative modeling, Genetics, Machine Learning, ML models, PhD, Python, PyTorch, R, Research, Programming, Creativity, Collaboration, TensorFlow, Reinforcement learning"
"37339","software developer data infrastructure","Canada","USD",62000,115000,"ai-jobs.net",NA,1,"Americas","Canada","Azure, Big Data, Databricks, Data pipelines, Genetics, Machine Learning, ML infrastructure, NoSQL, Pipelines, Python, Open Source, Collaboration, Spark, Programming, C#"
"37359","machine learning engineer","Australia","USD",131000,201000,"ai-jobs.net",NA,3,"Oceania","Australia","Airflow, Architecture, Computer Science, Computer Vision, Data analysis, Deep Learning, Docker, Engineering, JavaScript, Kubeflow, Linux, Machine Learning, Microservices, ML models, Model deployment, Model training, OpenCV, Python, PyTorch, Security, TensorRT, Automation, Model evaluation, Testing, C++, Programming"
"37407","lead ai programmer","Canada","USD",81000,152000,"ai-jobs.net",NA,8,"Americas","Canada","Architecture, C++, Engineering, Jira, Mathematics, OOP, Research, VR, Creativity, Programming, Collaboration, Leadership, C, Optimization, Communication, Travel"
"37347","ml engineer","India","USD",131000,240000,"ai-jobs.net",NA,NA,"Asia","India","C++, Deep Learning, Elixir, Engineering, Machine Learning, ML models, MongoDB, NoSQL, NumPy, Pandas, Python, Ruby, Statistics, Programming, Data science, C"
"37362","senior manager data management engineering","Malaysia","USD",55000,102000,"ai-jobs.net","master",NA,"Asia","Malaysia","Data management, Engineering, Machine Learning, Python, R, SAS, SQL, Programming, Problem solving"
"37318","senior data analyst","United States","USD",92000,130000,"ai-jobs.net",NA,5,"Americas","United States","Consulting, Data visualization, FinTech, Looker, SQL, Tableau, Collaboration, Unstructured data, Leadership, Business acumen"
"37440","data analytics consultant mwd","Germany","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","Germany","Big Data, Business Intelligence, Data Analytics, ETL, Data science, Power BI"
"37395","scalakotlin engineer data services team remote us only","United States","USD",62000,115000,"ai-jobs.net",NA,NA,"Americas","United States","APIs, AWS, Engineering, Kubernetes, Machine Learning, ML models, Collaboration, Project management, Automation, Scala, Communication"
"37353","senior machine learning developer","Canada","USD",33000,1e+05,"ai-jobs.net","phd",6,"Americas","Canada","A/B testing, Agile, Genetics, Machine Learning, ML infrastructure, MLOps, PhD, Python, Programming, C#"
"37378","lead cloud data platform mfd","Germany","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Germany","Architecture, AWS, Data pipelines, DevOps, Docker, ELT, Engineering, ETL, Kubernetes, Machine Learning, Microservices, Pipelines, R, R&D, Data engineering, Leadership, Data science, Snowflake, Collaboration"
"37361","data integrations engineer",NA,"USD",120000,157000,"ai-jobs.net",NA,4,NA,NA,"Data analysis, Engineering, Python, SQL, Data integration, Collaboration, Communication, Testing"
"37417","staff computational biologist assay research and development","United States","USD",182000,230000,"ai-jobs.net","phd",3,"Americas","United States","Biology, Classification, Deep Learning, Engineering, Git, Linux, Machine Learning, Matplotlib, NumPy, Pandas, PhD, Pipelines, Python, Research, Collaboration, Bioinformatics, Programming, Statistical analysis, Communication"
"37411","senior data engineer","Australia","USD",115000,180000,"ai-jobs.net",NA,5,"Oceania","Australia","Airflow, AWS, CI/CD, Data pipelines, Data warehouse, DevOps, EC2, ETL, FiveTran, JSON, Kafka, Pipelines, Power BI, Python, Snowflake, SQL, Scripting"
"37337","ai research scientist","Portugal","USD",62000,126000,"ai-jobs.net","master",1,"Europe","Portugal","Computer Science, Deep Learning, Engineering, Machine Learning, NLP, Python, PyTorch, Research, Open Source, Natural Language Processing, Data science, Programming, C++, TensorFlow"
"37331","data analyst","United States","USD",62000,135000,"ai-jobs.net","bachelor",NA,"Americas","United States","Azure, Business Intelligence, Computer Science, Data analysis, Data Analytics, Data governance, Engineering, ETL, Excel, Machine Learning, Power BI, Python, R, Snowflake, SQL, Statistics, Data science, Data engineering, Data processing, Tableau, Problem solving, Communication"
"37438","data analyst hf","France","USD",30000,60000,"ai-jobs.net",NA,NA,"Europe","France","BigQuery, KPIs, Power BI, SQL, Collaboration, Tableau"
"37406","data engineerml","India","USD",115000,180000,"ai-jobs.net","phd",NA,"Asia","India","Big Data, Data pipelines, Engineering, Feature engineering, Machine Learning, Pipelines, Programming, Data modeling, Curiosity, Collaboration"
"37383","junior marketing data scientist","United Kingdom","USD",36000,93000,"ai-jobs.net","master",2,"Europe","United Kingdom","A/B testing, Data analysis, Jira, Privacy, Python, R, SQL, Statistics, Streaming, Tableau, Collaboration, Data science, Problem solving, Data visualization, Communication, Time series analysis, Project management"
"37403","senior sparkscala data engineer","United States","USD",115000,180000,"ai-jobs.net",NA,NA,"Americas","United States","Angular, Ansible, APIs, Architecture, AWS, CI/CD, DevOps, Docker, Engineering, GitHub, GraphQL, JavaScript, Kinesis, Kubernetes, Machine Learning, Maven, Pipelines, Python, React, Scala, Spark, Statistics, Terraform, Testing, Leadership, Programming, Curiosity, Data engineering, Collaboration, HTML, CSS, Vue, AngularJS, API"
"37381","senior staff engineer global operation data science gods","United States","USD",192000,356000,"ai-jobs.net","master",7,"Americas","United States","Agile, Architecture, AWS, Computer Science, Distributed Systems, E-commerce, Engineering, Git, Machine Learning, ML models, Model deployment, Pipelines, Data science, Optimization, Collaboration, Automation, Programming, Python, C++, C"
"37368","junior nlp data scientist","United Kingdom","USD",36000,93000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","APIs, Clustering, Data analysis, Deep Learning, Keras, Machine Learning, ML models, NLP, NumPy, Pandas, Python, Research, REST API, Scikit-learn, Statistics, TensorFlow, Data science, API, Testing, Data wrangling, Data processing, Data storage, Unsupervised learning, Problem solving"
"37364","metapulse data manager","United States","USD",77000,134000,"ai-jobs.net","bachelor",1,"Americas","United States","Business Intelligence, Engineering, Excel, Research, Security, Statistics, Communication, Testing"
"37421","machine learning engineer","United States","USD",131000,201000,"ai-jobs.net","phd",2,"Americas","United States","AWS, Azure, Computer Science, Deep Learning, Docker, GCP, Keras, Kubernetes, Machine Learning, NumPy, Pandas, PhD, Pipelines, Python, PyTorch, Research, RNN, Scikit-learn, SciPy, SQL, Statistics, Collaboration, Data driven decision making, Optimization, Machine learning algorithms, TensorFlow, Programming"
"37344","data infrastructure engineer","United States","USD",125000,NA,"ai-jobs.net",NA,1,"Americas","United States","Azure, Big Data, Databricks, Data pipelines, Genetics, Machine Learning, ML infrastructure, NoSQL, Pipelines, Python, Open Source, Collaboration, Spark, Programming, C#"
"37372","principal software engineer big data","Pakistan","USD",55000,102000,"ai-jobs.net",NA,6,"Asia","Pakistan","Agile, Architecture, Athena, AWS, Big Data, Consulting, Databricks, Data management, Data warehouse, DevOps, Distributed Systems, EC2, Engineering, ETL, Hadoop, Jira, Lambda, Machine Learning, Pipelines, PySpark, Python, Redshift, Scala, Snowflake, Spark, Data engineering, Data modeling, Programming, Statistics, Decision trees, Machine learning algorithms, Scripting, Problem solving"
"37436","manager and staff scientist computational proteomics research remote","United States","USD",157000,210000,"ai-jobs.net","phd",3,"Americas","United States","Biology, Data analysis, Engineering, Machine Learning, Pipelines, Python, R, Research, Collaboration, Leadership, Bioinformatics, PhD, Data visualization, Communication"
"37410","lead data manager","United States","USD",77000,134000,"ai-jobs.net",NA,NA,"Americas","United States","Data management, Teamwork, Communication, Data collection, Data validation, Testing, Travel"
"37420","senior machine learning scientist remote","United States","USD",165000,225000,"ai-jobs.net","phd",NA,"Americas","United States","Bayesian, Biology, Causal inference, Clustering, Computer Science, Data Mining, Engineering, GPU, Kubernetes, Linear algebra, Linux, Machine Learning, Mathematics, Model inference, Monte Carlo, PhD, Probability theory, Python, Research, Statistical modeling, Statistics, Collaboration, Bioinformatics, Unsupervised learning, Decision trees, Aggregation, Dimensionality reduction, Programming, C, C++, Distributed computing, Testing, Optimization"
"37424","staff research scientist cancer genomics","United States","USD",165000,210000,"ai-jobs.net","phd",7,"Americas","United States","Biochemistry, Biology, Data analysis, Genetics, Machine Learning, PhD, Pipelines, Python, R, Collaboration, Research, Communication, Programming"
"37336","senior ai research scientist","Portugal","USD",62000,126000,"ai-jobs.net","phd",5,"Europe","Portugal","Computer Science, Deep Learning, Engineering, Machine Learning, NLP, PhD, Python, PyTorch, Research, Open Source, Natural Language Processing, Data science, Programming, C++, TensorFlow"
"37388","senior data scientist",NA,"USD",129000,185000,"ai-jobs.net",NA,3,NA,NA,"Autonomous Driving, Computer Science, Julia, Mathematics, Physics, Python, Robotics, Statistics, Leadership, Testing, Data science, Statistical analysis"
"37374","analytics engineering manager","Canada","USD",110000,184000,"ai-jobs.net",NA,5,"Americas","Canada","A/B testing, Databricks, Data warehouse, Engineering, FiveTran, Genetics, Machine Learning, Model deployment, Pipelines, Python, R, SQL, Data collection, Collaboration, Statistics, Optimization"
"37409","senior data operation engineer","United States","USD",110000,150000,"ai-jobs.net",NA,5,"Americas","United States","Computer Science, Data management, DataOps, Engineering, Finance, Python, Research, Data engineering, Collaboration, Programming, SQL, C, C#, C++, Communication, Problem solving"
"37338","software engineer data infrastructure","United States","USD",125000,NA,"ai-jobs.net",NA,1,"Americas","United States","Azure, Big Data, Databricks, Data pipelines, Genetics, Machine Learning, ML infrastructure, NoSQL, Pipelines, Python, Open Source, Collaboration, Spark, Programming, C#"
"37390","data scientist","United States","USD",36000,93000,"ai-jobs.net","bachelor",1,"Americas","United States","Agile, Clustering, Consulting, Databricks, Data management, Data Mining, Engineering, Git, Hadoop, Machine Learning, Mathematics, NLP, NumPy, Pandas, Power BI, Python, R, Research, Robotics, RPA, SciPy, Security, Snowflake, Spark, SQL, Statistical modeling, Statistics, STEM, Tableau, Programming, Communication, Data analysis, Natural Language Processing, Automation, Unstructured data, Data processing, Data visualization, Data engineering, Data science, Storytelling, Travel, Collaboration, Microsoft Office, C++"
"37369","architect data architecture engineering",NA,"USD",135000,195000,"ai-jobs.net",NA,5,NA,NA,"Architecture, Azure, Databricks, DevOps, Engineering, Pipelines, Data engineering, Automation, Problem solving, Collaboration, Data modeling, SQL, Communication"
"37428","data engineer","Australia","USD",115000,180000,"ai-jobs.net",NA,NA,"Oceania","Australia","APIs, AWS, Azure, Data pipelines, Engineering, GCP, Nonprofit, Pipelines, Python, Data visualization, Curiosity, Collaboration, Data engineering, Data storage, Data processing, Programming, SQL, API"
"37386","lead data scientist","United States","USD",40000,61000,"ai-jobs.net","master",5,"Americas","United States","Engineering, Feature engineering, Machine Learning, ML models, NumPy, OOP, Pandas, Python, Scikit-learn, Snowflake, SQL, Data science, XGBoost, Programming"
"37356","lead machine learning engineer","Uruguay","USD",49000,92000,"ai-jobs.net",NA,5,"Americas","Uruguay","Airflow, AWS, CX, Deep Learning, Distributed Systems, Docker, Engineering, ETL, Hadoop, JavaScript, Kubernetes, Machine Learning, ML models, Model training, NLP, Python, PyTorch, Research, Scala, Spark, TensorFlow, Natural Language Processing, Collaboration, Distributed computing, Communication, Big Data, Data science, Cloud computing, TypeScript"
"37319","senior data analyst","United States","USD",92000,130000,"ai-jobs.net","bachelor",5,"Americas","United States","Agile, Data analysis, Data management, Data quality, Excel, Jira, Python, R, RDBMS, SQL, STEM, Collaboration, Problem solving, Tableau"
"37441","senior manager clinical data analytics","United States","USD",174000,235000,"ai-jobs.net","master",NA,"Americas","United States","Big Data, Business Intelligence, Data analysis, Data Analytics, Data quality, Jira, Machine Learning, Python, R, Research, Collaboration, Leadership, Data visualization, Project management, SQL"
"37366","metadata specialist german","Ireland","USD",70000,148000,"ai-jobs.net",NA,NA,"Europe","Ireland","Streaming, Problem solving"
"37328","tableau finance data analytics","Mexico","USD",56000,105000,"ai-jobs.net","bachelor",4,"Americas","Mexico","Data analysis, Data Analytics, Finance, Tableau, Communication, Microsoft Office"
"37398","sdet bigdata","India","USD",55000,102000,"ai-jobs.net",NA,NA,"Asia","India","AWS, Azure, ETL, GCP, Hadoop, Kafka, Kubernetes, Linux, Microservices, Node.js, Open Source, PostgreSQL, Python, Security, SQL, Testing, Programming"
"37365","data manager sme","United States","USD",69000,128000,"ai-jobs.net",NA,NA,"Americas","United States","Architecture, Data management, Security, Creativity, Testing"
"37357","senior machine learning engineer speech modeling","Uruguay","USD",131000,201000,"ai-jobs.net","bachelor",NA,"Americas","Uruguay","ASR, AWS, CX, Docker, Engineering, Kubernetes, Machine Learning, Mathematics, Model training, Python, Research, Collaboration"
"37311","internship computer vision research scientist neural rendering nerf","United States",NA,NA,NA,"ai-jobs.net",NA,NA,"Americas","United States","3D graphics, 3D Reconstruction, Computer Vision, CUDA, Generative modeling, Machine Learning, Python, PyTorch, Research"
"37355","software engineer machine learning kyiv","Ukraine","USD",56000,104000,"ai-jobs.net","phd",NA,"Europe","Ukraine","Computer Science, Keras, Machine Learning, ML models, MXNet, Pipelines, PyTorch, Research, Scikit-learn, Optimization, Collaboration, PhD, TensorFlow"
"37303","data engineer tssci","United States","USD",135000,160000,"ai-jobs.net","master",NA,"Americas","United States","APIs, Engineering, ETL, JSON, Jupyter, Python, REST API, Security, Testing, Cybersecurity, XML, Communication"
"37334","internship graphics research scientist neural rendering nerf","United States",NA,NA,NA,"ai-jobs.net",NA,NA,"Americas","United States","CUDA, Machine Learning, Python, PyTorch, Research, C++"
"37363","associate director clinical data management",NA,"USD",51000,94000,"ai-jobs.net","master",12,NA,NA,"Biology, Chemistry, Computer Science, Data management, Data quality, Drug discovery, Machine Learning, Machine learning algorithms, Communication, Collaboration"
"37379","senior cloud data engineer mfd","Germany","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Germany","Architecture, AWS, Data pipelines, Data warehouse, DevOps, Docker, ELT, Engineering, ETL, Kubernetes, Machine Learning, Microservices, Pipelines, Data engineering, Data science, Leadership, Snowflake, Communication"
"37340","senior software engineer data infrastructure","United States","USD",160000,NA,"ai-jobs.net",NA,3,"Americas","United States","Azure, Big Data, Databricks, Data pipelines, Genetics, Machine Learning, ML infrastructure, NoSQL, Pipelines, Python, Open Source, Collaboration, Spark, Programming, C#"
"37314","product data analyst","Denmark","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Denmark","Amplitude, Excel, Looker, Metabase, Python, R, Research, SQL, Tableau, Curiosity, Creativity"
"37351","senior software developer machine learning","Canada","USD",62000,115000,"ai-jobs.net","phd",6,"Americas","Canada","A/B testing, Agile, Genetics, Machine Learning, ML infrastructure, MLOps, PhD, Python, Programming, C#"
"37321","data analyst risk","Poland","USD",92000,130000,"ai-jobs.net",NA,3,"Europe","Poland","FinTech, KPIs, Machine Learning, ML models, Power BI, Python, R, Security, SQL, Optimization, Data driven decision making, Data science, Leadership, Communication, Tableau, Collaboration"
"37385","senior data scientist","United States","USD",129000,185000,"ai-jobs.net",NA,4,"Americas","United States","A/B testing, AWS, Azure, Big Data, Computer Science, Crypto, Data Analytics, EC2, Engineering, Excel, Finance, FinTech, GCP, GitLab, Looker, Machine Learning, Mathematics, ML infrastructure, ML models, MLOps, Pandas, Predictive modeling, Python, PyTorch, R, Redshift, Research, SageMaker, Scikit-learn, SQL, Statistics, Tableau, TensorFlow, Data science, Programming, Data visualization, Leadership, Critical thinking, Communication, Collaboration"
"37317","lead data analyst","Canada","USD",62000,115000,"ai-jobs.net","master",5,"Americas","Canada","APIs, Big Data, BigQuery, Computer Science, Data analysis, Data Analytics, Data visualization, ETL, Hadoop, Jupyter, Machine Learning, Mathematics, Power BI, Python, R, Spark, SQL, Statistics, Communication, Leadership, Collaboration, Data science, Programming, Tableau"
"37384","senior product data scientist","Canada","USD",138000,NA,"ai-jobs.net","master",5,"Americas","Canada","A/B testing, Genetics, KPIs, Machine Learning, Mathematics, Pipelines, Python, R, SQL"
"37405","data engineer","United States","USD",73000,120000,"ai-jobs.net",NA,NA,"Americas","United States","Agile, Big Data, Consulting, Consulting firm, Data pipelines, ETL, Pipelines, Python, Spark, Data collection, Data science, Data modeling, Automation, Communication, Teamwork, Collaboration, SQL, Programming"
"37315","senior data analyst","India","USD",92000,130000,"ai-jobs.net",NA,5,"Asia","India","Data analysis, Data visualization, E-commerce, EDA, Engineering, Excel, KPIs, Looker, Python, R, Spark, SQL, Statistics, Data engineering, Data collection, Creativity, Hypothesis testing, Testing, Business acumen, Communication"
"37401","senior data engineer","United States","USD",162000,199000,"ai-jobs.net",NA,5,"Americas","United States","Airflow, AWS, Azure, Big Data, Data pipelines, Docker, Engineering, ETL, Finance, Flink, GCP, Kafka, Kubernetes, Machine Learning, Microservices, ML models, Pipelines, Redshift, Security, Spark, Streaming, Data engineering, Data security, Automation, Teaching, Travel"
"37370","data architect","Switzerland","USD",135000,195000,"ai-jobs.net",NA,NA,"Europe","Switzerland","Agile, Architecture, AWS, Banking, Big Data, Consulting, Data management, Data quality, Elasticsearch, Engineering, Hadoop, Jupyter, Kafka, Machine Learning, Power BI, PySpark, Python, SageMaker, Spark, SQL, Collaboration, Creativity, Tableau, Data science, Automation, Data visualization, Project management"
"37348","staff machine learning engineer","India","USD",55000,102000,"ai-jobs.net","phd",8,"Asia","India","Machine Learning, OOP, PhD, Python, Research, Curiosity, Collaboration, Testing"
"37343","senior data infrastructure developer","Canada","USD",62000,115000,"ai-jobs.net",NA,3,"Americas","Canada","Azure, Big Data, Databricks, Data pipelines, Genetics, Machine Learning, ML infrastructure, NoSQL, Pipelines, Python, Open Source, Collaboration, Spark, Programming, C#"
"37394","senior engineer data platform","United States","USD",199000,258000,"ai-jobs.net",NA,5,"Americas","United States","Agile, Airflow, Architecture, Athena, AWS, Consulting, Data pipelines, Distributed Systems, Engineering, Flink, Kafka, Kubernetes, Microservices, Pipelines, Privacy, Python, Scala, Spark, Streaming, Data modeling, Data storage, Data engineering, Communication"
"37310","senior ai engineer","United States","USD",165000,190000,"ai-jobs.net",NA,4,"Americas","United States","Causal inference, Computer Science, Data quality, Engineering, Finance, Machine Learning, Predictive modeling, Python, Statistics, Optimization, Communication"
"37327","data analyst intern","United Arab Emirates",NA,NA,NA,"ai-jobs.net","master",NA,"Asia","United Arab Emirates","Data analysis, Engineering, Python, SQL, Automation, Teamwork, Collaboration, STEM, Business acumen"
"37330","data analyst","France","USD",68900,NA,"ai-jobs.net",NA,NA,"Europe","France","E-commerce, SAS, Collaboration"
"37382","senior data scientist","United States","USD",50000,NA,"ai-jobs.net","master",3,"Americas","United States","Computer Vision, Data analysis, Engineering, Feature engineering, Genetics, Git, Jira, Matplotlib, ML models, NumPy, Pandas, Python, Scikit-learn, SciPy, SQL, Predictive analytics, Data driven decision making, Data science, Data visualization, Statistics, Travel, Communication"
"37341","senior software developer data infrastructure","Canada","USD",62000,115000,"ai-jobs.net",NA,3,"Americas","Canada","Azure, Big Data, Databricks, Data pipelines, Genetics, Machine Learning, ML infrastructure, NoSQL, Pipelines, Python, Open Source, Collaboration, Spark, Programming, C#"
"37376","analytics engineer for marcel","United States","USD",103000,175000,"ai-jobs.net","master",NA,"Americas","United States","Agile, Airflow, Architecture, Azure, Big Data, Business Intelligence, Computer Science, Data Analytics, Databricks, Data pipelines, Engineering, Finance, Hadoop, JavaScript, Kafka, Machine Learning, Mathematics, MLFlow, ML models, Node.js, Pipelines, Power BI, PySpark, R, RDBMS, Scala, Spark, SQL, Statistics, Collaboration, .NET, Leadership, Tableau, Communication, Google Tag Manager, Google Analytics, Data structure, Data science, Project management"
"37400","netsuite data engineer","United States","USD",95000,171000,"ai-jobs.net","bachelor",5,"Americas","United States","Computer Science, Data visualization, E-commerce, Engineering, Finance, Looker, Project management, Ruby"
"37380","project manager data science analytics","United Kingdom","USD",62000,115000,"ai-jobs.net","master",NA,"Europe","United Kingdom","Data science, Collaboration, Scrum, Project management, Leadership, Communication"
"37320","senior data analyst","United States","USD",92000,130000,"ai-jobs.net","bachelor",6,"Americas","United States","Big Data, Data Analytics, Data visualization, Engineering, Excel, GCP, Google Cloud, Looker, Machine Learning, Python, R, SQL, Statistics, Tableau, Communication, Optimization, Problem solving, Logistic regression, Hypothesis testing"
"37358","machine learning engineer contract government projects","United Kingdom","USD",80000,129000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Architecture, Docker, Engineering, Kubernetes, Machine Learning, ML models, MLOps, Python, PyTorch, Scikit-learn, Security, Statistics, Data science, TensorFlow, Unsupervised learning, Programming, Open Source, Communication"
"37346","software engineer ai services","United States","USD",155000,195000,"ai-jobs.net","phd",NA,"Americas","United States","APIs, Distributed Systems, Machine Learning, Collaboration"
"37354","sr machine learning engineer","United States","USD",131000,201000,"ai-jobs.net",NA,5,"Americas","United States","APIs, AWS, Azure, Data analysis, Engineering, Flask, GCP, Kafka, Kubernetes, Machine Learning, ML models, NLP, NumPy, Open Source, Pandas, Prototyping, Python, Research, Scikit-learn, SQL, Streaming, Communication, Collaboration, Data science, API, Terraform, Cloud computing"
"37404","data engineer","United Kingdom","USD",73000,120000,"ai-jobs.net",NA,5,"Europe","United Kingdom","Airflow, APIs, BigQuery, CI/CD, Data Analytics, Data pipelines, Data warehouse, DevOps, FinTech, FiveTran, GCP, GitHub, Golang, Google Cloud, Helm, Kubernetes, Pipelines, PostgreSQL, Python, React, SQL, Terraform, Communication, TypeScript, Data storage, Data integration"
"37397","data quality expert","India","USD",55000,102000,"ai-jobs.net","phd",NA,"Asia","India","Banking, Credit risk, Data quality, FinTech, Machine Learning, R, R&D, Machine learning algorithms, Data science, PhD, Research, Communication"
"37326","senior data analyst","United States","USD",62000,135000,"ai-jobs.net","bachelor",8,"Americas","United States","Agile, Computer Science, Consulting, Consulting firm, Data Analytics, Data visualization, Machine Learning, Market research, Pandas, Prototyping, Python, R, Research, SDLC, Snowflake, SQL, Data science, Leadership, Optimization, Collaboration, Testing"
"37402","data engineering manager","United States","USD",138000,231000,"ai-jobs.net",NA,5,"Americas","United States","A/B testing, Databricks, Data warehouse, Engineering, FiveTran, Genetics, Machine Learning, Model deployment, Pipelines, Python, R, SQL, Data collection, Collaboration, Statistics, Optimization"
"37350","senior software engineer machine learning","United States","USD",160000,NA,"ai-jobs.net","phd",6,"Americas","United States","A/B testing, Agile, Genetics, Machine Learning, ML infrastructure, MLOps, PhD, Python, Programming, C#"
"37387","sr data scientist","United States","USD",129000,185000,"ai-jobs.net","master",3,"Americas","United States","Engineering, Feature engineering, Machine Learning, ML models, NumPy, OOP, Pandas, Python, Scikit-learn, Snowflake, SQL, Data science, XGBoost, Programming"
"37324","senior data analyst  gtm strategy and analytics","India","USD",92000,130000,"ai-jobs.net",NA,7,"Asia","India","Airflow, Business Analytics, Data visualization, Excel, Looker, Machine Learning, Python, SageMaker, SQL, Data modeling, Collaboration, Predictive analytics, Google Sheets, Tableau, Communication, Travel"
"37349","intern machine learning generative ai","Singapore",NA,NA,NA,"ai-jobs.net","master",NA,"Asia","Singapore","Computer Science, Data analysis, Deep Learning, EDA, Engineering, Feature engineering, GANs, Generative modeling, GitHub, Industrial, Machine Learning, Plotly, Python, PyTorch, R, R&D, Scikit-learn, Spark, Creativity, Sampling, Data visualization, TensorFlow, Curiosity"
"37298","data analyst tssci","United States","USD",92000,130000,"ai-jobs.net","bachelor",4,"Americas","United States","Big Data, Consulting, Data analysis, Data Analytics, Data visualization, Jira, Kibana, Research, Security, Unstructured data, Communication, Scripting, Microsoft Office"
"37294","data engineer tssci","United States","USD",61000,135000,"ai-jobs.net","phd",1,"Americas","United States","Agile, AWS, Azure, CI/CD, Computer Science, Data analysis, Data pipelines, Data quality, DevOps, Docker, Engineering, ETL, GCP, Git, GitLab, Kibana, Kubernetes, Linux, Machine Learning, OOP, Pandas, Pipelines, Predictive modeling, Python, R, SQL, Statistics, STEM, Data engineering, Programming, Data visualization, Tableau, Statistical analysis, Data modeling"
"37293","etl engineer tssci","United States","USD",44000,81000,"ai-jobs.net",NA,2,"Americas","United States","Agile, Airflow, Architecture, Business Intelligence, Engineering, ETL, JavaScript, Kafka, Kanban, Kubernetes, Pentaho, Pipelines, PostgreSQL, RDBMS, Scrum, Security, Streaming, Data engineering, HTML, Data modeling, XML, Data integration"
"37267","postdoc wireless research engineer","United States","USD",1e+05,150000,"ai-jobs.net","phd",NA,"Americas","United States","Computer Science, Engineering, Machine Learning, Mathematics, PhD, Postdoc, Python, Research, Robotics, STEM, Communication, TensorFlow, C, Programming, Collaboration"
"37259","data management specialist partially remote","United States","USD",39000,73000,"ai-jobs.net",NA,NA,"Americas","United States","Computer Science, Data Analytics, Data management, GCP, Mathematics, R, R&D, Research, SAS, SQL, Statistics, Testing, Programming, Data validation, Communication, Bioinformatics, Data science"
"37255","lead data manager canada","Canada","USD",77000,134000,"ai-jobs.net",NA,4,"Americas","Canada","Biology, Data management, Oracle, Teamwork, Communication, Testing, Data validation, Data collection, Travel"
"37277","lead azure data engineer with databricks empower remoteus based","United States","USD",62000,115000,"ai-jobs.net",NA,2,"Americas","United States","Airflow, Architecture, Azure, Big Data, Databricks, Data pipelines, Data quality, Engineering, Git, Kafka, Pipelines, PySpark, Python, Spark, SQL, Streaming, Cloud computing, Data engineering, Leadership, Data science, Command line, Data modeling, Testing"
"37272","senior data science consultant","Netherlands","USD",122000,139000,"ai-jobs.net","phd",3,"Europe","Netherlands","Big Data, Computer Science, Consulting, Econometrics, Linux, Machine Learning, MATLAB, PhD, Python, R, Research, Statistics, Data science, Unsupervised learning, Optimization, Unstructured data, Collaboration, Programming, Scripting, js, C, Unix"
"37278","data engineer","United States","USD",115000,180000,"ai-jobs.net",NA,NA,"Americas","United States","CI/CD, Data analysis, Data pipelines, Data warehouse, Engineering, Excel, FiveTran, Git, Machine Learning, Pandas, Pipelines, Power BI, Python, R, Redshift, Scala, SQL, Statistics, Communication, Data structure, C, C++, Data visualization, Tableau"
"37262","deep learning engineer","United States","USD",120000,150000,"ai-jobs.net","phd",2,"Americas","United States","Circuit Design, Computer Science, Deep Learning, Engineering, GPU, Human Machine Interaction, Keras, Linux, Machine Learning, Mathematics, PhD, Pipelines, PyTorch, R, R&D, Research, Robotics, STEM, Collaboration, TensorFlow, Programming, Optimization"
"37256","senior data manager","United States","USD",77000,134000,"ai-jobs.net",NA,NA,"Americas","United States","Teamwork, Data management, Communication, Data validation"
"37258","data manager","United States","USD",77000,134000,"ai-jobs.net",NA,2,"Americas","United States","Biology, Data management, Oracle, Communication, Testing, Data collection"
"37257","data management group lead","United States","USD",62000,115000,"ai-jobs.net",NA,NA,"Americas","United States","Data management, Research, Travel"
"37264","senior ai research scientist perception and machine learning","United States","USD",2e+05,250000,"ai-jobs.net","phd",4,"Americas","United States","3D Reconstruction, Autonomous Driving, Big Data, Circuit Design, Computer Science, Computer Vision, Conversational AI, Deep Learning, Engineering, Human Machine Interaction, ICLR, Lidar, Machine Learning, Mathematics, NeurIPS, NLP, OpenCV, Python, PyTorch, R, R&D, Research, RNN, Robotics, Security, STEM, TensorFlow, Collaboration, Data visualization, UX, Reinforcement learning, PhD, Machine learning algorithms, Programming, C++, Leadership, Communication, Teamwork"
"37270","data scientist","France","USD",129000,185000,"ai-jobs.net","phd",NA,"Europe","France","GitHub, Machine Learning, PhD, Python, PyTorch, Scala, Scikit-learn, Spark, SQL, Tableau, Collaboration, Data visualization, Communication, TensorFlow"
